BldgID,BuildingSF,StarRating,BuildingClass,SalePrice,PricePerSF,SaleStatus,SecondaryType,LandAreaAC,NumberOfFloors,CeilingHeightDecimals,LocationType,PropertyZipCode,MSA,NearestMajorHighwayInterchange,DistancetoNearestInterchange,GeographicMedicalCostIndexbyZipCode,quarter,year
2116,465248,3,B,2350000,5.05,Sold,Distribution,5.92,1,21.79,Suburban,37148,34980,40206,123.17,0.9445,2020Q1,2020
2117,504000,5,A,17150000,34.03,Sold,Distribution,26.8,1,24.33,Suburban,37148,34980,40206,123.17,0.9445,2019Q3,2019
2118,108000,3,B,5000000,46.3,Sold,Warehouse,6.19,1,24,Suburban,37148,34980,40206,123.17,0.9445,2019Q1,2019
2119,359795,5,B,8800000,24.46,Sold,Manufacturing,376.45,1,22,Suburban,37150,34980,40206,118.17,0.9445,2019Q4,2019
2120,211700,2,C,3500000,16.53,Sold,Manufacturing,25,1,19,Suburban,37160,99040,30339,196.18,0.9445,2019Q2,2019
2121,245000,4,A,10500000,42.86,Sold,Warehouse,13.42,1,12,Suburban,37166,99040,30339,161.03,0.9445,2020Q4,2020
2122,60972,3,C,895000,14.68,Sold,Warehouse,5.04,1,20,Suburban,37166,99040,30339,161.03,0.9445,2020Q3,2020
2123,80965,2,B,139900,1.73,Sold,Warehouse,21.16,1,22.67,Suburban,37166,99040,30339,161.03,0.9445,2019Q3,2019
2124,80965,2,B,145500,1.8,Sold,Warehouse,21.16,1,14.5,Suburban,37166,99040,30339,161.03,0.9445,2019Q3,2019
2125,141425,3,C,187000,1.32,Sold,Manufacturing,6.3,1,30.5,Suburban,37167,34980,40206,163.45,0.9445,2020Q4,2020
2126,564124,4,A,42918000,76.08,Sold,Manufacturing,41.31,1,16,Suburban,37167,34980,40206,163.45,0.9445,2020Q3,2020
2127,124933,3,C,1100000,8.8,Sold,Manufacturing,38,1,24,Suburban,37186,34980,40206,118.7,0.9445,2019Q1,2019
2128,100000,3,C,4000000,40,Sold,Undetermined,5.69,1,16,Suburban,37189,34980,40206,149.04,0.9445,2019Q4,2019
2129,202895,2,C,12000000,59.14,Sold,Warehouse,7.22,1,60,Suburban,37204,34980,40206,158.31,0.9445,2019Q4,2019
2130,107000,3,B,11200000,104.67,Sold,Manufacturing,15.83,1,12,Suburban,37207,34980,40206,151.57,0.9445,2021Q1,2021
2131,125000,2,C,6400000,51.2,Sold,Distribution,5.94,1,24,Suburban,37207,34980,40206,151.57,0.9445,2020Q4,2020
2132,109325,3,C,6500000,59.46,Sold,Manufacturing,13,1,17,Suburban,37207,34980,40206,151.57,0.9445,2020Q4,2020
2133,65830,3,C,4247000,64.51,Sold,Warehouse,5.36,1,23,Suburban,37207,34980,40206,151.57,0.9445,2019Q3,2019
2134,116812,4,B,10350000,88.6,Sold,Distribution,6.32,1,20,Urban,37209,34980,40206,157.41,0.9445,2020Q2,2020
2135,169855,4,B,12000000,70.65,Sold,Distribution,11.45,1,21,Suburban,37210,34980,40206,155.82,0.9445,2020Q1,2020
2136,57100,3,B,4800000,84.06,Sold,Warehouse,1.8,1,32,Suburban,37210,34980,40206,155.82,0.9445,2019Q3,2019
2137,100000,3,C,8000000,80,Sold,Distribution,4.64,1,24,Suburban,37210,34980,40206,155.82,0.9445,2019Q2,2019
2138,122500,2,B,9250000,75.51,Sold,Distribution,5.3,1,22,Suburban,37210,34980,40206,155.82,0.9445,2019Q2,2019
2139,392000,4,B,32000000,81.63,Sold,Warehouse,34.36,1,24,Suburban,37211,34980,40206,159.48,0.9445,2019Q4,2019
2140,2178493,2,C,25000000,11.48,Sold,Manufacturing,96.74,1,36,Suburban,37217,34980,40206,156.82,0.9445,2019Q4,2019
2141,182500,2,C,8370000,45.86,Sold,Manufacturing,9.57,1,28,Suburban,37217,34980,40206,156.82,0.9445,2019Q2,2019
2142,450000,4,A,44200000,98.22,Sold,Warehouse,87.76,1,12,Suburban,37227,34980,40206,153.68,0.9445,2019Q3,2019
2143,128000,3,C,4800000,37.5,Sold,Warehouse,19,1,14,Suburban,37303,99040,30340,204.08,0.9445,2021Q1,2021
2144,55000,2,C,200000,3.64,Sold,Warehouse,4,2,36,Suburban,37311,17420,30339,219.91,0.9445,2020Q2,2020
2145,55000,2,C,150000,2.73,Sold,Warehouse,4,2,25,Suburban,37311,17420,30339,219.91,0.9445,2020Q1,2020
2146,76800,3,C,974500,12.69,Sold,Manufacturing,10.3,1,16,Suburban,37311,17420,30339,219.91,0.9445,2019Q3,2019
2147,220140,3,C,8200000,37.25,Sold,Warehouse,18.58,1,12.75,Suburban,37312,17420,30339,215.25,0.9445,2019Q4,2019
2148,60000,3,B,2700000,45,Sold,Warehouse,12.2,1,16,Suburban,37331,99040,30340,213.21,0.9445,2020Q4,2020
2149,60000,3,B,1875000,31.25,Sold,Warehouse,12.2,1,16.42,Suburban,37331,99040,30340,213.21,0.9445,2020Q3,2020
2150,74700,3,C,300000,4.02,Sold,Warehouse,2.75,1,23,Suburban,37334,99040,30339,220.11,0.9445,2019Q3,2019
2151,249000,3,B,9427000,37.86,Sold,Distribution,25,1,21.5,Suburban,37347,16860,30339,220.38,0.9445,2019Q3,2019
2152,150276,3,C,1550000,10.31,Sold,Manufacturing,13.8,1,20,Suburban,37355,99040,30339,191.09,0.9445,2019Q4,2019
2153,63000,3,C,1100000,17.46,Sold,Warehouse,5.46,1,18,Suburban,37357,99040,30339,183.78,0.9445,2020Q4,2020
2154,108000,3,C,6250000,57.87,Sold,Warehouse,7,1,24,Suburban,37363,16860,30339,222.01,0.9445,2020Q4,2020
2155,73896,3,B,1600000,21.65,Sold,Manufacturing,13.7,1,37,Suburban,37373,16860,30339,200.91,0.9445,2021Q1,2021
2156,127772,3,B,1310000,10.25,Sold,Manufacturing,13.09,1,31,Suburban,37398,99040,30339,212.52,0.9445,2021Q2,2021
2157,60040,3,B,1800000,29.98,Sold,Distribution,3.47,1,40,Urban,37404,16860,30339,224.21,0.9445,2020Q2,2020
2158,103400,4,C,3100000,29.98,Sold,Distribution,8.75,1,17.25,Urban,37406,16860,30339,221.96,0.9445,2019Q3,2019
2159,93000,3,C,2900000,31.18,Sold,Manufacturing,7,2,23,Urban,37406,16860,30339,221.96,0.9445,2019Q2,2019
2160,100000,3,B,3050000,30.5,Under Contract,Undetermined,13.88,1,23,Suburban,37407,16860,30339,226.17,0.9445,2021Q2,2021
2161,145894,2,C,3564000,24.43,Sold,Distribution,5,1,14.5,Suburban,37410,16860,30339,225.9,0.9445,2020Q1,2020
2162,200088,4,B,5900000,29.49,Sold,Warehouse,11.5,1,13.71,Suburban,37416,16860,30339,220.82,0.9445,2019Q1,2019
2163,72750,2,B,4375000,60.14,Under Contract,Undetermined,11.46,1,16,Suburban,37416,16860,30339,220.82,0.9445,2021Q2,2021
2164,143709,3,C,4800000,33.4,Sold,Warehouse,15.32,1,13,Suburban,37419,16860,30339,223.55,0.9445,2019Q3,2019
2165,104290,3,B,2700000,25.89,Sold,Warehouse,23.26,1,20,Suburban,37421,16860,30339,225.18,0.9445,2021Q2,2021
2166,77018,3,B,1700000,22.07,Sold,Warehouse,18.62,1,25,Suburban,37601,27740,30340,229.81,0.9445,2019Q4,2019
2167,123502,3,C,1375000,11.13,Sold,Service,10.4,1,25,Suburban,37601,27740,30340,229.81,0.9445,2019Q2,2019
2168,72700,3,C,1395000,19.19,Sold,Warehouse,7.35,1,16,Suburban,37604,27740,30340,228.71,0.9445,2020Q3,2020
2169,89800,3,B,2000000,22.27,Sold,Warehouse,13.1,1,10.75,Suburban,37615,27740,30340,221.96,0.9445,2019Q1,2019
2170,115300,3,B,5986900,51.92,Sold,Warehouse,8.3,1,18,Suburban,37705,28940,30340,170.08,0.9445,2020Q4,2020
2171,87976,3,C,3000000,34.1,Sold,Distribution,13.3,1,18,Suburban,37716,28940,30340,173.04,0.9445,2019Q4,2019
2172,180000,3,C,1250000,6.94,Sold,Manufacturing,45.34,1,15,Suburban,37716,28940,30340,173.04,0.9445,2019Q1,2019
2173,143500,4,B,3700000,25.78,Sold,Warehouse,10,1,18.5,Suburban,37743,99040,30340,217.95,0.9445,2019Q1,2019
2174,66555,3,C,1100000,16.53,Sold,Manufacturing,10.45,1,18,Suburban,37745,99040,30340,213.61,0.9445,2021Q1,2021
2175,121156,3,C,3500000,28.89,Sold,Warehouse,10.5,1,32,Suburban,37745,99040,30340,213.61,0.9445,2019Q3,2019
2176,148512,3,B,3275000,22.05,Sold,Warehouse,20.15,1,20,Suburban,37760,34100,30340,193.69,0.9445,2019Q4,2019
2177,125000,5,B,6686000,53.49,Sold,Distribution,17.31,1,26.5,Suburban,37771,28940,30340,186.62,0.9445,2020Q4,2020
2178,110000,2,C,4000000,36.36,Sold,Warehouse,8.03,1,18,Suburban,37804,28940,30340,197.94,0.9445,2019Q4,2019
2179,160000,3,C,1400000,8.75,Sold,Warehouse,9.3,1,18,Suburban,37813,34100,30340,197.37,0.9445,2020Q1,2020
2180,63247,2,C,1420000,22.45,Sold,Warehouse,10.59,1,28,Suburban,37821,99040,30340,211.58,0.9445,2020Q4,2020
2181,105100,2,C,500000,4.76,Sold,Distribution,7.9,1,18,Suburban,37821,99040,30340,211.58,0.9445,2020Q4,2020
2182,221650,4,A,8150000,36.77,Sold,Warehouse,75.23,1,26,Suburban,37857,28700,30340,198.81,0.9445,2021Q1,2021
2183,227000,3,B,10000000,44.05,Sold,Distribution,17.62,1,28,Suburban,37909,28940,30340,185.77,0.9445,2019Q4,2019
2184,614000,3,B,66000000,107.49,Sold,Distribution,57.37,1,30,Suburban,37914,28940,30340,188.28,0.9445,2020Q3,2020
2185,202400,2,B,7070000,34.93,Sold,Distribution,16.13,1,17,Suburban,37914,28940,30340,188.28,0.9445,2019Q2,2019
2186,450000,2,C,4075000,9.06,Sold,Warehouse,8.9,4,20,Suburban,37917,28940,30340,185.99,0.9445,2019Q4,2019
2187,280000,3,C,4100000,14.64,Sold,Distribution,19.25,1,24,Suburban,37921,28940,30340,185.43,0.9445,2020Q4,2020
2188,174090,3,C,800000,4.6,Sold,Warehouse,10,1,26,Suburban,38012,99040,40206,267.2,0.9445,2020Q3,2020
2189,80000,3,B,11500000,143.75,Sold,Manufacturing,6.66,1,19.5,Suburban,38017,32820,30339,309.83,0.9445,2021Q1,2021
2190,124800,3,B,6765000,54.21,Sold,Warehouse,10.74,1,17,Suburban,38017,32820,30339,309.83,0.9445,2019Q1,2019
2191,645681,3,B,5125000,7.94,Sold,Manufacturing,73.2,1,24.5,Suburban,38024,99040,40206,251.94,0.9445,2020Q4,2020
2192,165489,3,C,1500000,9.06,Sold,Warehouse,16,1,30,Suburban,38024,99040,40206,251.94,0.9445,2019Q4,2019
2193,83820,3,B,1650000,19.69,Sold,Warehouse,25.01,1,14,Suburban,38028,32820,40206,300.48,0.9445,2019Q4,2019
2194,223200,2,C,3150000,14.11,Sold,Warehouse,1.24,3,20,Urban,38103,32820,40206,320.67,0.9445,2020Q4,2020
2195,220000,3,B,1950000,8.86,Sold,Warehouse,7.5,1,20,Urban,38106,32820,40206,322.18,0.9445,2020Q4,2020
2196,50588,3,B,1100000,21.74,Sold,Warehouse,3.69,2,38,Suburban,38106,32820,40206,322.18,0.9445,2020Q3,2020
2197,70000,3,C,775000,11.07,Sold,Manufacturing,3.5,2,38,Urban,38106,32820,40206,322.18,0.9445,2020Q3,2020
2198,124124,2,C,665000,5.36,Sold,Distribution,3.44,1,21,Urban,38106,32820,40206,322.18,0.9445,2020Q1,2020
2199,108353,2,C,355500,3.28,Sold,Distribution,8,1,21,Suburban,38108,32820,40206,315.52,0.9445,2020Q3,2020
2200,95296,3,C,650000,6.82,Sold,Distribution,3.22,1,19.96,Suburban,38108,32820,40206,315.52,0.9445,2020Q1,2020
2201,207944,3,B,1985000,9.55,Sold,Distribution,8.95,1,20,Urban,38109,32820,40206,326.13,0.9445,2021Q2,2021
2202,316000,3,B,800000,2.53,Sold,Manufacturing,23.61,1,18.5,Urban,38109,32820,40206,326.13,0.9445,2020Q4,2020
2203,288421,3,C,4350000,15.08,Sold,Warehouse,10.07,1,23,Urban,38109,32820,40206,326.13,0.9445,2020Q2,2020
2204,127746,2,C,415000,3.25,Sold,Warehouse,5.79,1,23,Urban,38109,32820,40206,326.13,0.9445,2020Q1,2020
2205,206671,4,B,2500000,12.1,Under Contract,Warehouse,13.81,1,29.5,Urban,38109,32820,40206,326.13,0.9445,2021Q2,2021
2206,58010,2,C,250000,4.31,Sold,Manufacturing,3.69,1,16,Suburban,38113,32820,40206,318.74,0.9445,2020Q3,2020
2207,70000,2,C,400000,5.71,Sold,Warehouse,6.87,1,29.5,Urban,38114,32820,40206,320.02,0.9445,2020Q2,2020
2208,303360,3,B,6050000,19.94,Sold,Warehouse,18.57,1,16,Suburban,38118,32820,40206,320.13,0.9445,2021Q1,2021
2209,263963,4,B,10300000,39.02,Sold,Distribution,12.8,1,32,Suburban,38118,32820,40206,320.13,0.9445,2021Q1,2021
2210,629086,2,C,45000000,71.53,Sold,Manufacturing,36.2,1,32,Suburban,38118,32820,40206,320.13,0.9445,2020Q4,2020
2211,90240,2,C,1400000,15.51,Sold,Manufacturing,5.07,1,23,Suburban,38118,32820,40206,320.13,0.9445,2020Q4,2020
2212,112318,3,C,2200000,19.59,Sold,Distribution,5.21,1,23,Suburban,38118,32820,40206,320.13,0.9445,2020Q4,2020
2213,217743,3,A,8669680,39.82,Sold,Distribution,18.1,1,27,Suburban,38118,32820,40206,320.13,0.9445,2020Q3,2020
2214,140079,3,B,4050000,28.91,Sold,Warehouse,10.92,2,27,Suburban,38118,32820,40206,320.13,0.9445,2019Q4,2019
2215,108750,3,A,4000000,36.78,Sold,Distribution,8.87,1,22,Suburban,38118,32820,40206,320.13,0.9445,2019Q4,2019
2216,629086,2,C,31375000,49.87,Sold,Manufacturing,36.2,1,22,Suburban,38118,32820,40206,320.13,0.9445,2019Q3,2019
2217,1135453,3,B,50941000,44.86,Sold,Distribution,61.73,1,28,Suburban,38118,32820,40206,320.13,0.9445,2019Q3,2019
2218,126780,2,C,9267000,73.1,Sold,Warehouse,9.01,1,28,Suburban,38118,32820,40206,320.13,0.9445,2019Q3,2019
2219,344400,3,B,7133000,20.71,Sold,Warehouse,26.56,1,26,Suburban,38118,32820,40206,320.13,0.9445,2019Q3,2019
2220,261196,3,B,4675000,17.9,Sold,Warehouse,13.27,1,28,Suburban,38118,32820,40206,320.13,0.9445,2019Q3,2019
2221,1147952,3,B,8250000,7.19,Sold,Distribution,59,7,32,Suburban,38118,32820,40206,320.13,0.9445,2019Q2,2019
2222,817274,4,B,16000000,19.58,Sold,Warehouse,37.02,1,34,Suburban,38125,32820,30339,315.97,0.9445,2020Q3,2020
2223,100000,3,C,1300000,13,Sold,Distribution,6.25,1,26,Urban,38126,32820,40206,321.2,0.9445,2019Q2,2019
2224,952351,3,C,15388000,16.16,Sold,Distribution,38.37,1,28,Suburban,38127,32820,40206,315.07,0.9445,2019Q4,2019
2225,85660,2,C,2100000,24.52,Sold,Showroom,8.55,1,32,Suburban,38128,32820,40206,311.94,0.9445,2019Q3,2019
2226,195622,4,A,6350000,32.46,Sold,Warehouse,12.66,1,34,Suburban,38133,32820,40206,307.56,0.9445,2020Q3,2020
2227,195622,4,A,1901900,9.72,Sold,Warehouse,12.66,1,28,Suburban,38133,32820,40206,307.56,0.9445,2019Q2,2019
2228,640000,4,A,23000000,35.94,Sold,Warehouse,25.6,1,28,Suburban,38141,32820,30339,318.61,0.9445,2021Q1,2021
2229,150000,3,B,2875000,19.17,Sold,Distribution,6.79,1,32,Suburban,38141,32820,30339,318.61,0.9445,2020Q4,2020
2230,358000,4,A,10000000,27.93,Sold,Warehouse,16.9,1,32,Suburban,38141,32820,30339,318.61,0.9445,2020Q2,2020
2231,421470,4,A,20290000,48.14,Sold,Distribution,23.97,1,25,Suburban,38141,32820,30339,318.61,0.9445,2020Q2,2020
2232,52864,3,B,1100000,20.81,Sold,Warehouse,9.08,1,32,Suburban,38141,32820,30339,318.61,0.9445,2019Q2,2019
2233,207472,4,A,6765000,32.61,Sold,Distribution,17.31,1,32,Suburban,38141,32820,30339,318.61,0.9445,2019Q1,2019
2234,208577,2,C,440000,2.11,Sold,Manufacturing,29.83,2,18,Suburban,38201,99040,40206,211.44,0.9445,2020Q2,2020
2235,66156,3,C,410000,6.2,Sold,Manufacturing,7.74,1,25,Suburban,38201,99040,40206,211.44,0.9445,2019Q3,2019
2236,69008,2,C,410000,5.94,Sold,Manufacturing,8.55,1,18,Suburban,38201,99040,40206,211.44,0.9445,2019Q3,2019
2237,144000,4,B,1750000,12.15,Sold,Manufacturing,14,1,25,Suburban,38261,99040,40206,221.8,0.9445,2020Q4,2020
2238,144000,4,B,2800000,19.44,Under Contract,Manufacturing,14,1,12,Suburban,38261,99040,40206,221.8,0.9445,2021Q2,2021
2239,70768,2,C,296355,4.19,Sold,Manufacturing,12.25,1,24.5,Suburban,38301,27180,40206,249.21,0.9445,2020Q3,2020
2240,78650,2,C,250000,3.18,Sold,Warehouse,6.4,1,12,Suburban,38301,27180,40206,249.21,0.9445,2020Q3,2020
2241,143859,2,C,860000,5.98,Sold,Manufacturing,1.2,1,20,Suburban,38301,27180,40206,249.21,0.9445,2019Q4,2019
2242,94992,3,B,2100000,22.11,Sold,Manufacturing,6,1,20,Suburban,38301,27180,40206,249.21,0.9445,2019Q2,2019
2243,218600,4,B,3850000,17.61,Sold,Manufacturing,25,1,16,Suburban,38343,99040,40206,241.49,0.9445,2020Q4,2020
2244,157124,3,B,1300000,8.27,Sold,Manufacturing,57.08,1,16,Suburban,38344,99040,40206,214.07,0.9445,2019Q1,2019
2245,55124,3,C,1600000,29.03,Sold,Manufacturing,8.31,1,16,Suburban,38351,99040,40206,231.51,0.9445,2019Q2,2019
2246,200000,2,C,3400000,17,Sold,Distribution,27,1,16,Suburban,38358,99040,40206,231.64,0.9445,2019Q2,2019
2247,68000,3,B,800000,11.76,Sold,Manufacturing,14.68,1,24,Suburban,38375,99040,30339,265.1,0.9445,2019Q1,2019
2248,204000,2,C,3250000,15.93,Sold,Warehouse,13.88,1,24,Suburban,38401,99040,30339,195.26,0.9445,2020Q4,2020
2249,66900,2,C,1100000,16.44,Sold,Manufacturing,47.4,1,29,Suburban,38401,99040,30339,195.26,0.9445,2020Q4,2020
2250,75600,3,B,4100000,54.23,Sold,Manufacturing,18.84,1,29,Suburban,38401,99040,30339,195.26,0.9445,2020Q4,2020
2251,54577,3,B,785000,14.38,Sold,Warehouse,1.26,1,28,Suburban,38401,99040,30339,195.26,0.9445,2020Q1,2020
2252,58222,3,C,400000,6.87,Sold,Manufacturing,7.75,1,28,Suburban,38449,99040,30339,229.82,0.9445,2019Q1,2019
2253,58930,3,B,875000,14.85,Sold,Distribution,22.99,1,30,Suburban,38462,99040,30339,212.41,0.9445,2019Q4,2019
2254,115503,3,B,2200000,19.05,Sold,Warehouse,12.01,1,30,Suburban,38478,99040,30339,221.86,0.9445,2020Q2,2020
2255,116028,3,C,1925000,16.59,Sold,Manufacturing,25.4,1,24,Suburban,38478,99040,30339,221.86,0.9445,2019Q4,2019
2256,224810,3,B,1200000,5.34,Sold,Warehouse,15.67,1,20,Suburban,38478,99040,30339,221.86,0.9445,2019Q2,2019
2257,360000,3,B,2200000,6.11,Sold,Manufacturing,72,1,24,Suburban,38478,99040,30339,221.86,0.9445,2019Q1,2019
2258,94400,3,B,1858000,19.68,Sold,Warehouse,7.04,1,24,Suburban,38506,99040,40206,144.25,0.9445,2019Q1,2019
2259,71325,2,B,1650000,23.13,Sold,Warehouse,12.46,1,20,Suburban,38563,34980,40206,143.63,0.9445,2020Q4,2020
2260,150000,2,C,1500000,10,Sold,Warehouse,17.4,1,24,Suburban,38583,99040,30339,160.45,0.9445,2020Q4,2020
2261,90000,3,C,1850000,20.56,Sold,Warehouse,8.91,1,20,Suburban,38606,99024,30339,359.43,0.9285,2020Q3,2020
2262,300145,3,A,18500000,61.64,Sold,Warehouse,20.8,1,20,Suburban,38637,32820,30339,329.16,0.9285,2019Q3,2019
2263,258300,3,B,8750000,33.88,Sold,Manufacturing,16.85,1,20,Suburban,38654,32820,30339,321.36,0.9285,2020Q4,2020
2264,52000,3,C,1446250,27.81,Sold,Warehouse,3.47,1,20,Suburban,38654,32820,30339,321.36,0.9285,2020Q3,2020
2265,57556,3,C,1375000,23.89,Sold,Warehouse,6.18,1,20,Suburban,38654,32820,30339,321.36,0.9285,2020Q2,2020
2266,815050,3,A,51750000,63.49,Sold,Distribution,50.82,1,20,Suburban,38654,32820,30339,321.36,0.9285,2019Q4,2019
2267,127600,3,C,4466000,35,Sold,Manufacturing,9.16,1,23,Suburban,38654,32820,30339,321.36,0.9285,2019Q3,2019
2268,57500,3,C,1750000,30.43,Sold,Manufacturing,8.68,1,23,Suburban,38654,32820,30339,321.36,0.9285,2019Q2,2019
2269,1106876,4,A,48000000,43.37,Sold,Distribution,66.85,1,23,Suburban,38654,32820,30339,321.36,0.9285,2019Q1,2019
2270,114867,3,B,3100000,26.99,Sold,Warehouse,11.09,1,23,Suburban,38655,99024,30339,341.47,0.9285,2021Q1,2021
2271,201804,4,A,11450000,56.74,Sold,Warehouse,15.07,1,19.5,Suburban,38671,32820,30339,326.99,0.9285,2020Q4,2020
2272,581475,4,A,27625000,47.51,Sold,Warehouse,174.7,1,19.5,Suburban,38672,32820,30339,325.21,0.9285,2019Q1,2019
2273,310667,4,B,6545000,21.07,Sold,Manufacturing,21.39,1,28,Suburban,38801,99024,30339,324.09,0.9285,2019Q3,2019
2274,102500,3,B,575000,5.61,Sold,Distribution,8.9,1,28,Suburban,38821,99024,30339,331.33,0.9285,2020Q4,2020
2275,153410,3,C,2250000,14.67,Sold,Warehouse,20,1,19.5,Suburban,38829,99024,30339,292.92,0.9285,2020Q1,2020
2276,152382,3,B,3275000,21.49,Sold,Manufacturing,40,1,19.5,Suburban,38829,99024,30339,292.92,0.9285,2019Q4,2019
2277,406168,3,B,8000000,19.7,Sold,Warehouse,76.91,1,15.5,Suburban,39083,27140,30339,515.84,0.9285,2019Q2,2019
2278,60000,3,B,1800000,30,Sold,Warehouse,6.17,1,15.5,Suburban,39208,27140,30339,480.11,0.9285,2019Q2,2019
2279,70898,3,C,4300000,60.65,Sold,Warehouse,9.35,1,28,Suburban,39213,27140,30339,478.59,0.9285,2019Q2,2019
2280,112019,3,B,2360000,21.07,Sold,Manufacturing,16.52,1,22,Suburban,39272,27140,30339,486.86,0.9285,2020Q3,2020
2281,157000,3,B,551250,3.51,Sold,Manufacturing,34.9,1,38,Suburban,39455,25620,30339,542.09,0.9285,2019Q2,2019
2282,116000,3,C,1000000,8.62,Sold,Distribution,5.5,1,30,Suburban,39657,99024,30339,566.16,0.9285,2019Q2,2019
2283,50000,3,C,260000,5.2,Sold,Manufacturing,13,1,23.5,Suburban,39744,99024,30339,379.18,0.9285,2020Q3,2020
2284,192709,2,C,130000,0.67,Sold,Warehouse,21.29,1,22,Suburban,39840,99010,30339,448.95,0.9425,2019Q4,2019
2285,413346,3,B,6400000,15.48,Sold,Manufacturing,92,1,19,Suburban,40004,31140,40206,34.36,0.9315,2019Q2,2019
2286,121743,2,C,2375000,19.51,Sold,Manufacturing,16.02,1,30,Suburban,40067,31140,40206,21.37,0.9315,2021Q1,2021
2287,84600,3,B,5000000,59.1,Sold,Manufacturing,9.46,1,20,Suburban,40067,31140,40206,21.37,0.9315,2019Q4,2019
2288,235013,3,B,19875000,84.57,Sold,Distribution,15.97,1,18,Suburban,40109,31140,40206,13.18,0.9315,2020Q4,2020
2289,259960,3,A,16525000,63.57,Sold,Warehouse,13.24,1,20,Suburban,40109,31140,40206,13.18,0.9315,2019Q2,2019
2290,252080,4,A,2394900,9.5,Sold,Distribution,18.47,1,21,Suburban,40118,31140,40206,10.14,0.9315,2019Q1,2019
2291,1040158,4,A,95000000,91.33,Sold,Distribution,50.29,1,24,Suburban,40165,31140,40206,17.86,0.9315,2021Q1,2021
2292,80000,2,C,2090000,26.13,Sold,Manufacturing,0.69,1,24,Urban,40202,31140,40206,1.26,0.9315,2019Q3,2019
2293,293415,2,C,2500000,8.52,Sold,Manufacturing,3.92,4,32,Urban,40203,31140,40206,0.88,0.9315,2021Q2,2021
2294,50000,2,C,625000,12.5,Sold,Warehouse,3,1,20,Urban,40203,31140,40206,0.88,0.9315,2020Q4,2020
2295,66310,3,B,1300000,19.6,Sold,Warehouse,3.31,1,20,Urban,40203,31140,40206,0.88,0.9315,2019Q1,2019
2296,167000,2,C,907500,5.43,Sold,Refrigeration/Cold Storage,3.38,13,24,Urban,40204,31140,40206,1.68,0.9315,2020Q2,2020
2297,100000,2,C,310000,3.1,Sold,Manufacturing,2.86,1,24,Urban,40210,31140,40206,2.45,0.9315,2020Q1,2020
2298,100000,2,C,168617,1.69,Sold,Manufacturing,2.86,1,14,Urban,40210,31140,40206,2.45,0.9315,2019Q4,2019
2299,100000,2,C,648830,6.49,Sold,Manufacturing,2.86,1,14,Urban,40210,31140,40206,2.45,0.9315,2019Q3,2019
2300,331379,3,B,3250000,9.81,Sold,Warehouse,17.61,1,28,Suburban,40211,31140,40206,3.37,0.9315,2020Q4,2020
2301,143100,2,C,1900000,13.28,Under Contract,Manufacturing,4.71,1,17,Urban,40211,31140,40206,3.37,0.9315,2021Q2,2021
2302,80000,3,C,690000,8.63,Sold,Warehouse,1.26,1,14,Urban,40212,31140,40206,2.8,0.9315,2021Q1,2021
2303,63000,3,C,2500000,39.68,Sold,Warehouse,3.1,1,15.5,Suburban,40214,31140,40206,6.49,0.9315,2020Q4,2020
2304,63000,3,C,1550000,24.6,Sold,Warehouse,3.1,1,21,Suburban,40214,31140,40206,6.49,0.9315,2019Q3,2019
2305,80685,2,B,1860000,23.05,Sold,Manufacturing,12,2,10,Suburban,40218,31140,40206,6.54,0.9315,2020Q3,2020
2306,134888,4,B,6829873,50.63,Sold,Warehouse,10,1,16,Suburban,40218,31140,40206,6.54,0.9315,2019Q3,2019
2307,210000,4,A,17800000,84.76,Sold,Distribution,24.38,1,15.5,Suburban,40219,31140,40206,8.55,0.9315,2019Q2,2019
2308,324991,4,A,24500000,75.39,Sold,Distribution,21.84,1,19.5,Suburban,40219,31140,40206,8.55,0.9315,2019Q2,2019
2309,157520,3,C,5500000,34.92,Sold,Manufacturing,9.79,1,19,Suburban,40219,31140,40206,8.55,0.9315,2019Q1,2019
2310,50500,1,C,3100000,61.39,Sold,Warehouse,2.13,1,16,Suburban,40223,31140,40206,10.62,0.9315,2021Q1,2021
2311,161779,4,A,11100000,68.61,Sold,Warehouse,11.2,2,18,Suburban,40223,31140,40206,10.62,0.9315,2020Q4,2020
2312,124935,3,B,7800000,62.43,Sold,Truck Terminal,43.97,1,16,Suburban,40272,31140,40206,12.33,0.9315,2019Q4,2019
2313,128156,3,C,5100000,39.8,Sold,Warehouse,5.12,1,20.5,Suburban,40299,31140,40206,11.57,0.9315,2019Q2,2019
2314,385000,3,B,5600000,14.55,Sold,Distribution,43.42,1,20,Suburban,40353,99017,40206,99.85,0.9315,2020Q4,2020
2315,135842,2,B,2850000,20.98,Sold,Manufacturing,15.05,1,28.13,Suburban,40359,99017,40206,53.11,0.9315,2019Q2,2019
2316,104100,2,C,1430000,13.74,Sold,Warehouse,12.2,1,20.5,Suburban,40380,99017,40206,109.44,0.9315,2020Q1,2020
2317,80000,3,B,4500000,56.25,Sold,Warehouse,10.72,1,16,Suburban,40475,99017,40206,87.21,0.9315,2019Q4,2019
2318,194938,2,B,3000000,15.39,Sold,Manufacturing,16.84,2,20,Suburban,40503,30460,40206,68.27,0.9315,2021Q1,2021
2319,114900,3,C,9638000,83.88,Sold,Manufacturing,6.24,1,20,Suburban,40511,30460,40206,68.31,0.9315,2020Q4,2020
